mp_id,formula,composition,crystal_system,symmetry_symbol,volume,density,e_fermi,formation_energy_per_atom,band_gap,bandgap_direct
mp-1079312,NdSb2Au,"{'Nd': 1, 'Sb': 2, 'Au': 1}",Tetragonal,P4/nmm,203.8763012018614,9.525036764525613,6.60839481,-0.8020229518750002,0.0,False
mp-1101943,TaFeSi,"{'Ta': 1, 'Fe': 1, 'Si': 1}",Orthorhombic,Pnma,161.21004837582095,10.913485910315984,7.68887203,-0.5913707324999997,0.0,False
mp-1095642,Eu2Ge,"{'Eu': 2, 'Ge': 1}",Orthorhombic,Pnma,361.53231919376145,6.9183953083464065,3.29199098,-0.5954257116666675,0.0,False
mp-1079498,Pr2InCu2,"{'Pr': 2, 'In': 1, 'Cu': 2}",Tetragonal,P4/mbm,233.5429135306969,7.447593315243075,5.18241572,-0.31781424999999996,0.0,False
mp-1101878,DyRu2,"{'Dy': 1, 'Ru': 2}",Hexagonal,P6_3/mmc,215.06427221327914,11.261730440183033,5.93198362,-0.32650038916666685,0.0,False
mp-11204,Tm6FeSb2,"{'Tm': 6, 'Fe': 1, 'Sb': 2}",Hexagonal,P-62m,232.35145513754173,9.383364561772833,4.61913379,-0.5962679833333332,0.0,False
mp-1104368,Li2Pr2Ge3,"{'Li': 2, 'Pr': 2, 'Ge': 3}",Orthorhombic,Cmcm,292.7973389678281,5.825746879655383,3.42469939,-0.7028382180952383,0.0,False
mp-1111078,K3RuF6,"{'K': 3, 'Ru': 1, 'F': 6}",Cubic,Fm-3m,174.1788110986925,3.1685196841262386,0.94139825,-2.5886979003999997,0.0,False
mp-1105662,SmGe2Ir,"{'Sm': 1, 'Ge': 2, 'Ir': 1}",Orthorhombic,Immm,311.43526563604314,10.40480249736394,6.07840428,-0.8079711449999998,0.0,False
mp-1105554,Tm2ReC2,"{'Tm': 2, 'Re': 1, 'C': 2}",Orthorhombic,Pnma,319.3126197725663,11.401192756333677,4.54135577,-0.4606819521666665,0.0,False
mp-1106226,PrGe2Pt,"{'Pr': 1, 'Ge': 2, 'Pt': 1}",Orthorhombic,Immm,331.246407037421,9.650463938547828,6.30527985,-0.8958140612499994,0.0,False
mp-1070483,Sr(AlGe)2,"{'Sr': 1, 'Al': 2, 'Ge': 2}",Trigonal,P-3m1,115.65302206400777,4.118762639786956,4.87712278,-0.39439082133333303,0.0,False
mp-1069611,Tm2AlNi2,"{'Tm': 2, 'Al': 1, 'Ni': 2}",Orthorhombic,Immm,88.87090695892297,9.010518789641461,5.33825723,-0.5833120286666663,0.0,False
mp-1078787,Sm(AlAu)2,"{'Sm': 1, 'Al': 2, 'Au': 2}",Tetragonal,P4/nmm,198.2336237352042,10.022798337206954,5.29325736,-0.7379393630000003,0.0,False
mp-1079064,PrCoGe2,"{'Pr': 1, 'Co': 1, 'Ge': 2}",Orthorhombic,Cmcm,149.45447069179443,7.669046541970962,5.68150007,-0.6547687412499998,0.0,False
mp-1072922,TbSn2,"{'Tb': 1, 'Sn': 2}",Orthorhombic,Cmcm,158.25546094082515,8.31752577291907,6.68152687,-0.6047070200000005,0.0,False
mp-1079914,HfSb,"{'Hf': 1, 'Sb': 1}",Cubic,P2_13,176.27614844157048,11.313540922115418,8.14325737,-0.6388210225000002,0.0,False
mp-1079246,ZrGaCo,"{'Zr': 1, 'Ga': 1, 'Co': 1}",Hexagonal,P-62m,138.61199961268105,7.90233864577456,4.88855472,-0.5535363541666669,0.0,False
mp-1078224,CeAl4Si2Rh,"{'Ce': 1, 'Al': 4, 'Si': 2, 'Rh': 1}",Tetragonal,P4/mmm,142.50633565541142,4.743904383363834,8.09206659,-0.6169849181249996,0.0,False
mp-1095604,ErTc2,"{'Er': 1, 'Tc': 2}",Hexagonal,P6_3/mmc,215.63852475186104,11.189202142579461,6.0576107,-0.22664765750000035,0.0,False
mp-1080467,KCd4P3,"{'K': 1, 'Cd': 4, 'P': 3}",Trigonal,R-3m,197.15964009785029,4.898949438598513,2.35097802,-0.18922237537500042,0.0,False
mp-1079423,HoSnIr,"{'Ho': 1, 'Sn': 1, 'Ir': 1}",Hexagonal,P-62m,187.12645347314856,12.668112743893206,7.12263245,-0.8498436661111113,0.0,False
mp-1070247,BaGe3Rh,"{'Ba': 1, 'Ge': 3, 'Rh': 1}",Tetragonal,I4mm,106.66029636464248,7.132739647652549,5.35890516,-0.562918801,0.0,False
mp-1095487,LuTc2,"{'Lu': 1, 'Tc': 2}",Hexagonal,P6_3/mmc,211.51375905682795,11.64945861992644,5.98676217,-0.2776998483333332,0.0,False
mp-1078304,Ca2AlPd2,"{'Ca': 2, 'Al': 1, 'Pd': 2}",Monoclinic,C2/c,217.2250937674518,4.892024158577417,4.27474993,-0.7799786699999999,0.0,False
mp-1095583,DyGaPt,"{'Dy': 1, 'Ga': 1, 'Pt': 1}",Orthorhombic,Pnma,231.75597397798182,12.246674029624945,5.0267282,-1.1008961024999995,0.0,False
mp-1080556,EuNiGe2,"{'Eu': 1, 'Ni': 1, 'Ge': 2}",Orthorhombic,Cmcm,153.2757869485365,7.712215604705779,5.40243142,-0.6136239650000004,0.0,False
mp-1095053,ThSnRh,"{'Th': 1, 'Sn': 1, 'Rh': 1}",Hexagonal,P-62m,203.55557383599617,11.10226723178465,8.58638192,-0.9265330661111114,0.0,False
mp-1079388,Nd(BRu)2,"{'Nd': 1, 'B': 2, 'Ru': 2}",Orthorhombic,Fddd,148.19848044339756,8.246845943855167,5.48529402,-0.5102823511666656,0.0,False
mp-1095422,YbBPt2,"{'Yb': 1, 'B': 1, 'Pt': 2}",Hexagonal,P6_222,191.02612146822833,14.969381681591635,4.82946155,-0.8908999572916662,0.0,False
mp-1087513,Tb2MnGa6,"{'Tb': 2, 'Mn': 1, 'Ga': 6}",Cubic,Fm-3m,165.6647065289831,7.929853583356722,4.26099777,-0.5280193647701145,0.0,False
mp-1092301,La(GaPd)2,"{'La': 1, 'Ga': 2, 'Pd': 2}",Tetragonal,P4/nmm,196.0376125409604,8.321287068778805,5.73478046,-0.835302188,0.0,False
mp-1077979,InPd5Se,"{'In': 1, 'Pd': 5, 'Se': 1}",Tetragonal,P4/mmm,116.24865556541856,10.36871154098783,5.45293573,-0.44197174604910777,0.0,False
mp-1079386,TbZnPd,"{'Tb': 1, 'Zn': 1, 'Pd': 1}",Hexagonal,P-62m,175.85433515713632,9.369638555662323,3.900216,-0.7507904000000004,0.0,False
mp-1079959,Th(GeIr)2,"{'Th': 1, 'Ge': 2, 'Ir': 2}",Tetragonal,P4/nmm,183.89005351770473,13.757340655417691,8.37017873,-0.8271593490000001,0.0,False
mp-1079975,U(CoGe)2,"{'U': 1, 'Co': 2, 'Ge': 2}",Tetragonal,P4/nmm,156.51687964508147,10.634267265640922,8.82569673,-0.3534929470000009,0.0,False
mp-1095346,EuCdPt,"{'Eu': 1, 'Cd': 1, 'Pt': 1}",Orthorhombic,Pnma,279.12920188821784,10.933282706930905,3.52593653,-0.7535773075,0.0,False
mp-1079332,HfCuSiAs,"{'Hf': 1, 'Cu': 1, 'Si': 1, 'As': 1}",Tetragonal,P4/nmm,127.83959048076137,8.963694972051636,7.58165346,-0.5205492012499997,0.0,False
mp-1095197,SmCdGa,"{'Sm': 1, 'Cd': 1, 'Ga': 1}",Hexagonal,P-62m,206.54339670120095,8.0194179803603,3.3776989,-0.5254309308333333,0.0,False
mp-1079097,ErMgAg,"{'Er': 1, 'Mg': 1, 'Ag': 1}",Hexagonal,P-62m,204.45975919685034,7.295599894832175,3.39254237,-0.2669206722222227,0.0,False
mp-1079341,DyZnNi,"{'Dy': 1, 'Zn': 1, 'Ni': 1}",Hexagonal,P-62m,156.3926645196455,9.129222586808803,4.28045062,-0.46257191666666686,0.0,False
mp-10922,Mg2Co12P7,"{'Mg': 2, 'Co': 12, 'P': 7}",Hexagonal,P-6,241.53781345684845,6.686660134913529,8.05226272,-0.6253540006349202,0.0,False
mp-1102498,Ce2PPt8,"{'Ce': 2, 'P': 1, 'Pt': 8}",Orthorhombic,Amm2,202.4636383601014,15.352515527614466,7.69445981,-0.8697257212121201,0.0,False
mp-1080077,UGaPt,"{'U': 1, 'Ga': 1, 'Pt': 1}",Hexagonal,P-62m,177.82983164444374,14.086140636636825,8.55887921,-0.6369399769444439,0.0,False
mp-1079169,Ba2NdIrO6,"{'Ba': 2, 'Nd': 1, 'Ir': 1, 'O': 6}",Cubic,Fm-3m,158.59778397475378,7.403525784742345,3.56374523,-2.6942813489999993,0.0,False
mp-1079890,Al2CuIr,"{'Al': 2, 'Cu': 1, 'Ir': 1}",Orthorhombic,Cmme,106.24747477390119,9.681401882347686,9.45750578,-0.6723480524999994,0.0,False
mp-1102084,DyTc2,"{'Dy': 1, 'Tc': 2}",Hexagonal,P6_3/mmc,218.64459934676924,10.890792768806548,6.13766381,-0.18247176416666613,0.0,False
mp-1078880,UGaRu,"{'U': 1, 'Ga': 1, 'Ru': 1}",Hexagonal,P-62m,164.7246290522937,12.363629350560245,8.68198888,-0.3502971713888883,0.0,False
mp-1078961,LiTbGe,"{'Li': 1, 'Tb': 1, 'Ge': 1}",Hexagonal,P-62m,183.88789478321291,6.461259110189044,2.73896095,-0.7142561238888889,0.0,False
mp-1080665,ScPIr,"{'Sc': 1, 'P': 1, 'Ir': 1}",Hexagonal,P-62m,136.5252271975851,9.784302217892161,8.59114914,-1.1900212016666671,0.0,False
mp-1079572,LaNiSb2,"{'La': 1, 'Ni': 1, 'Sb': 2}",Tetragonal,P4/nmm,197.107484299426,7.432443463554263,8.31732161,-0.8689537312499995,0.0,False
mp-1078853,DyCdCu,"{'Dy': 1, 'Cd': 1, 'Cu': 1}",Hexagonal,P-62m,184.21381827695316,9.152751017069876,3.83358244,-0.2914396611111114,0.0,False
mp-1077485,HoSnGe,"{'Ho': 1, 'Sn': 1, 'Ge': 1}",Orthorhombic,Cmcm,140.24134474269454,8.43713230368989,6.24416621,-0.6146180233333336,0.0,False
mp-1079915,PrAu,"{'Pr': 1, 'Au': 1}",Orthorhombic,Pnma,213.01903385822737,10.535271521696359,4.39604901,-0.7937107925000007,0.0,False
mp-1072381,LuNi4Au,"{'Lu': 1, 'Ni': 4, 'Au': 1}",Cubic,F-43m,82.75579900461851,12.173901626574388,6.30032218,-0.4190596333333332,0.0,False
mp-1087218,Pr(NiAs)2,"{'Pr': 1, 'Ni': 2, 'As': 2}",Tetragonal,P4/nmm,167.24495918258611,8.104621098151267,6.95172911,-0.8253664470000004,0.0,False
mp-1101993,Pr2P2AuO,"{'Pr': 2, 'P': 2, 'Au': 1, 'O': 1}",Monoclinic,C2/m,249.2753257718255,7.417259669926412,5.4634042,-1.7678722592361098,0.0,True
mp-1102792,Gd(Ge2Rh3)2,"{'Gd': 1, 'Ge': 4, 'Rh': 6}",Hexagonal,P-6m2,170.00845364586434,10.40464505727956,6.72065959,-0.7435972527272722,0.0,False
mp-1101845,EuGaGe,"{'Eu': 1, 'Ga': 1, 'Ge': 1}",Hexagonal,P6_3/mmc,278.198423710883,7.027235817311481,3.32072063,-0.6100094258333341,0.0,False
mp-1092278,Mn(BMo)2,"{'Mn': 1, 'B': 2, 'Mo': 2}",Tetragonal,P4/mbm,106.99099148937798,8.332574089784304,8.77446423,-0.46200247425287416,0.0,False
mp-1078837,DyZnPd,"{'Dy': 1, 'Zn': 1, 'Pd': 1}",Hexagonal,P-62m,173.95323408074125,9.57440719968957,3.8552178,-0.7566795077777778,0.0,False
mp-1080116,SmCuSb2,"{'Sm': 1, 'Cu': 1, 'Sb': 2}",Tetragonal,P4/nmm,188.49832437232905,8.05920949809859,6.99531607,-0.7499038600000008,0.0,False
mp-1077911,UGa5Os,"{'U': 1, 'Ga': 5, 'Os': 1}",Tetragonal,P4/mmm,128.0307476354974,10.075934892218212,5.54558122,-0.27851831392857107,0.0,False
mp-1102473,U2Co3Ge,"{'U': 2, 'Co': 3, 'Ge': 1}",Hexagonal,P6_3/mmc,176.68427625034698,13.636943923775517,9.99381755,-0.369738970833333,0.0,False
mp-1079568,NaIrO3,"{'Na': 1, 'Ir': 1, 'O': 3}",Orthorhombic,Cmcm,111.77425064239513,7.82044400209861,3.51748244,-1.4764746595603448,0.0,False
mp-1087495,Tc3B,"{'Tc': 3, 'B': 1}",Orthorhombic,Cmcm,96.2767376581668,10.51449365113542,8.79495061,-0.26816822854166666,0.0,False
mp-1095478,YAlPt,"{'Y': 1, 'Al': 1, 'Pt': 1}",Orthorhombic,Pnma,235.23378795322,8.780713754740713,6.07493397,-1.1505156705555553,0.0,False
mp-10868,SmPPd,"{'Sm': 1, 'P': 1, 'Pd': 1}",Hexagonal,P6_3/mmc,117.64918312921155,8.122901505186519,5.78145635,-1.2497222961111103,0.0,False
mp-1104054,Y(Ni2P)2,"{'Y': 1, 'Ni': 4, 'P': 2}",Tetragonal,P4_2/mnm,177.94073647631035,7.197324998674414,8.38333928,-0.8257544290476184,0.0,False
mp-1103307,CaPtPb,"{'Ca': 1, 'Pt': 1, 'Pb': 1}",Orthorhombic,Pnma,292.79852967416764,10.035014634762575,5.74709368,-0.686353176666667,0.0,False
mp-1102705,SrGaGe,"{'Sr': 1, 'Ga': 1, 'Ge': 1}",Hexagonal,P6_3/mmc,298.38684346648864,5.119471779884395,3.54402773,-0.5400430305555552,0.0,False
mp-1078841,LaMgPd,"{'La': 1, 'Mg': 1, 'Pd': 1}",Hexagonal,P-62m,216.09069717189135,6.215888997172794,6.27854863,-0.6657690472222223,0.0,False
mp-1079310,CeHgPd,"{'Ce': 1, 'Hg': 1, 'Pd': 1}",Hexagonal,P-62m,209.17434021835075,10.64858418940224,5.82487683,-0.6131716644444446,0.0,False
mp-1078378,YbInPt,"{'Yb': 1, 'In': 1, 'Pt': 1}",Hexagonal,P-62m,193.04460704683177,12.46257127049484,5.39863669,-0.9214207322222221,0.0,False
mp-1078876,ErSnIr,"{'Er': 1, 'Sn': 1, 'Ir': 1}",Hexagonal,P-62m,185.92463684493927,12.812393466123922,7.09947121,-0.8516347972222226,0.0,False
mp-1079968,UGaFe,"{'U': 1, 'Ga': 1, 'Fe': 1}",Hexagonal,P-62m,148.0358662859301,12.235552546108114,8.75990662,-0.19788729361110946,0.0,False
mp-1078074,UGa5Pt,"{'U': 1, 'Ga': 5, 'Pt': 1}",Tetragonal,P4/mmm,128.98857748256742,10.06360221456046,6.03440198,-0.4422811167857138,0.0,False
mp-1079794,LuSiAg,"{'Lu': 1, 'Si': 1, 'Ag': 1}",Hexagonal,P-62m,169.74041073755095,9.125039229984624,5.12744404,-0.5493611211111108,0.0,False
mp-1079664,Nd2InNi2,"{'Nd': 2, 'In': 1, 'Ni': 2}",Tetragonal,P4/mbm,214.34590029374357,8.067558957331837,5.56076636,-0.4293842859999998,0.0,False
mp-1095668,TaFeAs,"{'Ta': 1, 'Fe': 1, 'As': 1}",Orthorhombic,Pnma,164.35504975246943,12.597460739891314,7.82390439,-0.38967586416666694,0.0,False
mp-1101764,NdAsS,"{'Nd': 1, 'As': 1, 'S': 1}",Orthorhombic,Pnma,273.3938603076367,6.10364701647357,4.7257994,-1.7316324260416671,0.0,False
mp-1072598,ErCdNi4,"{'Er': 1, 'Cd': 1, 'Ni': 4}",Cubic,F-43m,83.21413527531287,10.265728202739313,5.86261565,-0.36679504833333354,0.0,False
mp-1095484,PrAl4Ni,"{'Pr': 1, 'Al': 4, 'Ni': 1}",Orthorhombic,Cmcm,214.9945449381068,4.75045482754452,6.75307511,-0.5402204275000008,0.0,False
mp-1101948,NbPRh,"{'Nb': 1, 'P': 1, 'Rh': 1}",Orthorhombic,Pnma,171.5113072950532,8.782777630797602,8.48894674,-0.8765877169444435,0.0,False
mp-1102687,ZrNiGe,"{'Zr': 1, 'Ni': 1, 'Ge': 1}",Orthorhombic,Pnma,186.4056158185766,7.930345996026436,6.70331158,-0.7864166050000007,0.0,False
mp-1095667,TmAlPd,"{'Tm': 1, 'Al': 1, 'Pd': 1}",Orthorhombic,Pnma,229.2897260356777,8.75818259213129,5.3403764,-0.8968026097222221,0.0,False
mp-1095496,ErGa4Ni,"{'Er': 1, 'Ga': 4, 'Ni': 1}",Orthorhombic,Cmcm,197.99057712920606,8.46821965882916,4.87650692,-0.5267406766666666,0.0,False
mp-1102445,PrNi3,"{'Pr': 1, 'Ni': 3}",Trigonal,R-3m,179.09386326107494,8.81723190808422,6.35067794,-0.28738234624999964,0.0,False
mp-1094116,MgAl2,"{'Mg': 1, 'Al': 2}",Hexagonal,P6_3/mmc,220.0360581527072,2.36265275699615,6.02951139,-0.021955624999999774,0.0,False
mp-1095158,HfGaCo,"{'Hf': 1, 'Ga': 1, 'Co': 1}",Hexagonal,P-62m,134.5568436727335,11.371289085723253,5.12891449,-0.5548261697222219,0.0,False
mp-1094043,Ti5InS8,"{'Ti': 5, 'In': 1, 'S': 8}",Monoclinic,C2/m,262.95230386614924,3.8563890048059912,6.1068494,-1.587029935119047,0.0,False
mp-1102955,LaSi2Rh3,"{'La': 1, 'Si': 2, 'Rh': 3}",Orthorhombic,Imma,197.21835571386265,8.48367186852718,8.66233646,-1.0591917833333326,0.0,False
mp-1101165,YbBiO3,"{'Yb': 1, 'Bi': 1, 'O': 3}",Trigonal,R3c,145.30278141417932,9.828616874569438,3.48560441,-2.386424016249999,0.0,False
mp-1103612,SmSbS,"{'Sm': 1, 'Sb': 1, 'S': 1}",Orthorhombic,Pnma,298.3990013401014,6.770948611828881,5.93018602,-1.6479094552083329,0.0,False
mp-1095502,TaCoGe,"{'Ta': 1, 'Co': 1, 'Ge': 1}",Orthorhombic,Pnma,165.48710474336255,12.543659035623874,7.25906276,-0.4225281383333339,0.0,False
mp-1101773,NdAlAu,"{'Nd': 1, 'Al': 1, 'Au': 1}",Orthorhombic,Pnma,265.9248373706654,9.196494222211397,5.14689343,-0.7393358824999995,0.0,False
mp-1080029,Ba2Mn2Se2OF2,"{'Ba': 2, 'Mn': 2, 'Se': 2, 'O': 1, 'F': 2}",Tetragonal,I4/mmm,186.84362272916687,5.300809103539581,3.25606048,-2.5473147682555077,0.0,False
mp-1079698,CeSb2Au,"{'Ce': 1, 'Sb': 2, 'Au': 1}",Tetragonal,P4/nmm,202.5132750181199,9.521481966123533,8.09483665,-0.8016869612499997,0.0,False
mp-1078866,Y(BC)2,"{'Y': 1, 'B': 2, 'C': 2}",Tetragonal,P4/mbm,102.04828653532844,4.378795442672759,6.43755361,-0.43752715100000045,0.0,False
mp-1071835,DyCu2,"{'Dy': 1, 'Cu': 2}",Orthorhombic,Imma,104.40269336348095,9.212000454827994,5.04919876,-0.27000991,0.0,False
mp-1080515,Nd(BOs)2,"{'Nd': 1, 'B': 2, 'Os': 2}",Orthorhombic,Fddd,151.16575850138508,12.00261691556115,5.58433202,-0.4334198961666658,0.0,False
mp-1101099,Ti2S3,"{'Ti': 2, 'S': 3}",Monoclinic,C2/m,174.70125582799304,3.6485782658284007,6.3493766,-1.7068239202083348,0.0,False
mp-1101769,ThReB4,"{'Th': 1, 'Re': 1, 'B': 4}",Orthorhombic,Cmmm,134.65526047293795,11.381963248179538,8.44890117,-0.5565869977777768,0.0,False
mp-1095130,DySiAg,"{'Dy': 1, 'Si': 1, 'Ag': 1}",Hexagonal,P-62m,178.48625972138086,8.329952611393354,5.10670827,-0.5740105544444442,0.0,False
mp-1101842,LuNi4B,"{'Lu': 1, 'Ni': 4, 'B': 1}",Hexagonal,P6/mmm,146.1454893915944,9.556810329601616,6.56366389,-0.5162728556944446,0.0,False
mp-10956,LaAsRh,"{'La': 1, 'As': 1, 'Rh': 1}",Tetragonal,I4_1md,132.16619294640972,7.958870486083809,7.50498899,-1.156537921666666,0.0,False
mp-1078969,Ba2NbVO6,"{'Ba': 2, 'Nb': 1, 'V': 1, 'O': 6}",Cubic,Fm-3m,555.9031753755852,6.147433808495763,4.04535521,-3.1201750992500004,0.0,False
mp-1079773,Nd(GePt)2,"{'Nd': 1, 'Ge': 2, 'Pt': 2}",Orthorhombic,Pmn2_1,194.82836255602282,11.586113883729949,6.43352427,-0.9142993594999993,0.0,False
mp-1087523,TmAlNi,"{'Tm': 1, 'Al': 1, 'Ni': 1}",Hexagonal,P-62m,155.41446041788637,8.161179535557682,5.70540468,-0.6269793988888881,0.0,False
mp-1094052,Sm3AlN,"{'Sm': 3, 'Al': 1, 'N': 1}",Cubic,Pm-3m,117.90431881459732,6.9301832353844866,3.77674518,-0.8887447979999997,0.0,False
mp-1077503,TiSi2,"{'Ti': 1, 'Si': 2}",Orthorhombic,Cmcm,85.07105327119068,4.061526377490749,9.52663801,-0.5140520411111117,0.0,False
mp-1095498,Ba2Ni5Ge4,"{'Ba': 2, 'Ni': 5, 'Ge': 4}",Monoclinic,C2/m,214.13686657198645,6.658700900378676,5.37753024,-0.4498604954545455,0.0,False
mp-1079303,GdNiGe3,"{'Gd': 1, 'Ni': 1, 'Ge': 3}",Orthorhombic,Cmmm,184.97169430219614,7.789809440690717,5.57110683,-0.5844122679999998,0.0,False
mp-1079699,PrAlNi,"{'Pr': 1, 'Al': 1, 'Ni': 1}",Hexagonal,P-62m,176.1692180480079,6.407179035314627,5.77126451,-0.48891739611111024,0.0,False
mp-1095563,ScSiIr,"{'Sc': 1, 'Si': 1, 'Ir': 1}",Orthorhombic,Pnma,191.59123425485956,9.196077421461801,7.72291465,-1.15329035,0.0,False
mp-1078717,La(NiSn)2,"{'La': 1, 'Ni': 2, 'Sn': 2}",Tetragonal,P4/nmm,203.21814470867494,8.068457796128776,8.63771734,-0.5654891839999998,0.0,False
mp-1080381,SmB2Ir3,"{'Sm': 1, 'B': 2, 'Ir': 3}",Hexagonal,P6/mmm,81.79263157936968,15.198610425434826,7.4619882,-0.664557970555555,0.0,False
mp-1101986,GdNi3,"{'Gd': 1, 'Ni': 3}",Trigonal,R-3m,173.01871527105646,9.597363238603098,6.16523687,-0.3834226300000007,0.0,False
mp-1079560,Nb2CrB2,"{'Nb': 2, 'Cr': 1, 'B': 2}",Tetragonal,P4/mbm,115.43848275751715,7.463630287250681,6.46761055,-0.6270946536666656,0.0,False
mp-1079238,ZrReSi,"{'Zr': 1, 'Re': 1, 'Si': 1}",Hexagonal,P-62m,144.28572110278688,10.548280450693188,7.15360778,-0.7463449638888906,0.0,False
mp-1078184,Eu4Bi2O,"{'Eu': 4, 'Bi': 2, 'O': 1}",Tetragonal,I4/mmm,208.68949837302253,8.289715169205632,4.04058706,-1.5851270255357153,0.0,False
mp-1101090,GdAlNi,"{'Gd': 1, 'Al': 1, 'Ni': 1}",Hexagonal,P-62m,164.4274809279641,7.359834533500464,5.51335405,-0.5813357577777778,0.0,False
mp-1095427,HfCoP,"{'Hf': 1, 'Co': 1, 'P': 1}",Orthorhombic,Pnma,160.03007454162892,11.139996872003552,8.05303914,-1.1303347602777774,0.0,False
mp-1102495,Li4Pr3Ge4,"{'Li': 4, 'Pr': 3, 'Ge': 4}",Orthorhombic,Immm,229.10783303304353,5.37099668033742,2.66328499,-0.6645025671212117,0.0,False
mp-1079893,BaTiSe3,"{'Ba': 1, 'Ti': 1, 'Se': 3}",Hexagonal,P6_3/mmc,264.7893307600213,5.293796120745721,3.34336363,-1.7702147630729166,0.0,False
mp-1102901,NdNiP,"{'Nd': 1, 'Ni': 1, 'P': 1}",Hexagonal,P6_3/mmc,218.9525045578769,7.095882320615268,6.38755017,-1.147814350277778,0.0,False
mp-1183061,Ac2ZnSn,"{'Ac': 2, 'Zn': 1, 'Sn': 1}",Cubic,Fm-3m,129.37228854149618,8.190482989715774,6.17113627,-0.4361665250000004,0.0,False
mp-1105544,Sm2Co17,"{'Sm': 2, 'Co': 17}",Trigonal,R-3m,246.74097990913378,8.766246058496062,4.90059693,-0.0687123681578956,0.0,False
mp-1078586,UGaCo,"{'U': 1, 'Ga': 1, 'Co': 1}",Hexagonal,P-62m,149.3634737017279,12.229796085395522,8.69655569,-0.32167132527777653,0.0,False
mp-1079394,LiDyGe,"{'Li': 1, 'Dy': 1, 'Ge': 1}",Hexagonal,P-62m,181.53805314409706,6.642986704212085,2.73325638,-0.714051550555555,0.0,False
mp-1079239,Ho6MnTe2,"{'Ho': 6, 'Mn': 1, 'Te': 2}",Hexagonal,P-62m,241.9855513381429,8.918862161760373,4.92985567,-0.6769696823627069,0.0,False
mp-1103076,Sc3(SiNi)4,"{'Sc': 3, 'Si': 4, 'Ni': 4}",Orthorhombic,Immm,158.63889820718867,5.045119248325228,7.38336759,-0.8222339195454531,0.0,False
mp-1103252,ZnPd2,"{'Zn': 1, 'Pd': 2}",Orthorhombic,Pnma,172.97646023571534,10.684536707775292,3.7863569,-0.46219747416666657,0.0,False
mp-1080061,Dy(SiPt)2,"{'Dy': 1, 'Si': 2, 'Pt': 2}",Tetragonal,P4/nmm,170.86244825159466,11.834091751757882,7.38055765,-1.0859477780000006,0.0,False
mp-1079501,Tb2InAu2,"{'Tb': 2, 'In': 1, 'Au': 2}",Tetragonal,P4/mbm,234.74583265908834,11.694389876694778,5.03344869,-0.8132588730000002,0.0,False
mp-1095550,HoAsPt,"{'Ho': 1, 'As': 1, 'Pt': 1}",Hexagonal,P6_3/mmc,238.66897877712597,12.104264078693591,5.91520269,-1.195159471666667,0.0,False
mp-1095083,Sm2CdGe2,"{'Sm': 2, 'Cd': 1, 'Ge': 2}",Tetragonal,P4/mbm,235.3831436377556,7.8787568760334885,4.17425593,-0.7342298739999997,0.0,False
mp-1077428,NdCu4Ag,"{'Nd': 1, 'Cu': 4, 'Ag': 1}",Cubic,F-43m,92.53434178001682,9.085505792991452,5.29823237,-0.19029515402777739,0.0,False
mp-1077397,ScCdNi4,"{'Sc': 1, 'Cd': 1, 'Ni': 4}",Cubic,F-43m,79.34178444401849,8.207083371460735,6.18660519,-0.3642821408333325,0.0,False
mp-1101946,TbAsPd,"{'Tb': 1, 'As': 1, 'Pd': 1}",Orthorhombic,Pnma,231.93029603765686,9.744765098839688,5.56835986,-1.195221208333333,0.0,False
mp-1103633,Sm2Au,"{'Sm': 2, 'Au': 1}",Orthorhombic,Pnma,336.9417529113753,9.810930032930518,3.83788495,-0.5784103274999998,0.0,False
mp-1078257,Sr(SnHg)2,"{'Sr': 1, 'Sn': 2, 'Hg': 2}",Monoclinic,C2/m,284.6156857035905,8.47400014489812,4.57055649,-0.3410227993333336,0.0,False
mp-1080740,PrMgPd,"{'Pr': 1, 'Mg': 1, 'Pd': 1}",Hexagonal,P-62m,210.12268389065514,6.4399038514633835,4.16265782,-0.6440767661111116,0.0,False
mp-1095572,TbAlAu,"{'Tb': 1, 'Al': 1, 'Au': 1}",Orthorhombic,Pnma,249.35105270016248,10.198895525394416,5.42251278,-0.7905177749999996,0.0,False
mp-1102228,YbGaPd,"{'Yb': 1, 'Ga': 1, 'Pd': 1}",Orthorhombic,Pnma,227.6547819459458,10.187917124978515,3.54168551,-0.8552977208333333,0.0,False
mp-1095519,Eu2In,"{'Eu': 2, 'In': 1}",Orthorhombic,Pnma,411.60401083538636,6.757408321373952,3.57702497,-0.34962402750000027,0.0,False
mp-1103788,Sr(NiP2)2,"{'Sr': 1, 'Ni': 2, 'P': 4}",Orthorhombic,Fddd,233.02396477304544,4.68753819559172,6.77973104,-0.6420334757142854,0.0,False
mp-1078335,Pr2BiN,"{'Pr': 2, 'Bi': 1, 'N': 1}",Tetragonal,P4/nmm,215.72988408892857,7.771237718441432,4.36806347,-1.2317893187499998,0.0,False
mp-1100770,ThInRh2,"{'Th': 1, 'In': 1, 'Rh': 2}",Cubic,Fm-3m,79.42581229071051,11.554496170513845,8.02360875,-0.6872666399999989,0.0,False
mp-1080026,Ce(SnPd)2,"{'Ce': 1, 'Sn': 2, 'Pd': 2}",Tetragonal,P4/nmm,224.96604047221004,8.715470209861678,7.46427645,-0.7216156189999999,0.0,False
